52165,2013-05-21,121.98,0,1363691685
52164,2013-05-21,121.91,0,1362937098
52163,2013-05-21,121.62,0,1359804496
52162,2013-05-21,121.68,0,1360400474
52161,2013-05-21,122.18,0,1366081971
52160,2013-05-21,122.34,0,1367881093
52159,2013-05-21,122.22,0,1366511394
52158,2013-05-21,122.86,0,1373712527
52157,2013-05-21,122.82,0,1373313231
52156,2013-05-21,122.56,0,1370373807
52155,2013-05-21,122.65,0,1371412858
52154,2013-05-21,122.56,0,1370424889
52153,2013-05-22,122.79,0,1372998858
52152,2013-05-22,122.68,0,1371828956
52151,2013-05-22,122.67,0,1371675026
52150,2013-05-22,122.52,0,1370091581
52149,2013-05-22,122.52,0,1370042757
52148,2013-05-22,122.2,0,1366516601
52147,2013-05-22,122.35,0,1368169810
52146,2013-05-22,122.93,0,1374675791
52145,2013-05-22,122.4,0,1368863208
52144,2013-05-22,122.41,0,1368997249
52143,2013-05-22,122.61,0,1371169992
52142,2013-05-22,122.93,0,1374846541
52141,2013-05-22,123.41,0,1380166562
52140,2013-05-22,123.19,0,1377724030
52139,2013-05-22,122.79,0,1373313749
52138,2013-05-22,122.71,0,1372500428
52137,2013-05-22,122.54,0,1370552715
52136,2013-05-22,122.52,0,1370428706
52135,2013-05-22,122.53,0,1370475038
52134,2013-05-22,122.55,0,1370757316
52133,2013-05-22,122.82,0,1373743592
52132,2013-05-22,123.08,0,1376713573
52131,2013-05-22,122.94,0,1375143737
52130,2013-05-22,123.34,0,1379616293
52129,2013-05-23,124.03,0,1387372368
52128,2013-05-23,124.2,0,1389235910
52127,2013-05-23,124.23,0,1389587071
52126,2013-05-23,124.45,0,1392166918
52125,2013-05-23,124.52,0,1392964174
52124,2013-05-23,124.29,0,1390367542
52123,2013-05-23,124.05,0,1387726615
52122,2013-05-23,124.08,0,1388037931
52121,2013-05-23,123.91,0,1386269764
52120,2013-05-23,124.02,0,1387503758
52119,2013-05-23,124.44,0,1392145015
52118,2013-05-23,124.47,0,1392518818
52117,2013-05-23,125.17,0,1400364817
52116,2013-05-23,125.69,0,1406189108
52115,2013-05-23,125.98,0,1409495596
52114,2013-05-23,126.34,0,1413566992
52113,2013-05-23,125.76,0,1407139351
52112,2013-05-23,125.72,0,1406712055
52111,2013-05-23,125.48,0,1403968923
52110,2013-05-23,125.77,0,1407239314
52109,2013-05-23,125.74,0,1406966440
52108,2013-05-23,125.69,0,1406418182
52107,2013-05-23,126.01,0,1409986690
52106,2013-05-23,126.5,0,1415570517
52105,2013-05-24,126.58,0,1416448320
52104,2013-05-24,126.56,0,1416284929
52103,2013-05-24,126.57,0,1416371906
52102,2013-05-24,126.64,0,1417144470
52101,2013-05-24,126.38,0,1414308094
52100,2013-05-24,126.29,0,1413317712
52099,2013-05-24,126.57,0,1416423876
52098,2013-05-24,126.96,0,1420848188
52097,2013-05-24,127.29,0,1424526695
52096,2013-05-24,127.1,0,1422446624
52095,2013-05-24,127.4,0,1425819115
52094,2013-05-24,127.35,0,1425366399
52093,2013-05-24,128.62,0,1439528368
52092,2013-05-24,129.04,0,1444330251
52091,2013-05-24,128.96,0,1443442821
52090,2013-05-24,129.3,0,1447193321
52089,2013-05-24,130.02,0,1455304432
52088,2013-05-24,131.05,0,1466823014
52087,2013-05-24,131.88,0,1476202905
52086,2013-05-24,133.11,0,1489961354
52085,2013-05-24,131.77,0,1474976045
52084,2013-05-24,131.04,0,1466877243
52083,2013-05-24,131.63,0,1473450435
52082,2013-05-24,132.46,0,1482763827
52081,2013-05-25,132.94,0,1488217627
52080,2013-05-25,132.04,0,1478149171
52079,2013-05-25,132.4,0,1482154788
52078,2013-05-25,132.13,0,1479202678
52077,2013-05-25,132.39,0,1482085969
52076,2013-05-25,132.51,0,1483465192
52075,2013-05-25,132.47,0,1483094071
52074,2013-05-25,132.58,0,1484283322
52073,2013-05-25,132.18,0,1479828872
52072,2013-05-25,132.01,0,1477957145
52071,2013-05-25,131.59,0,1473308920
52070,2013-05-25,130.3,0,1458894925
52069,2013-05-25,129.76,0,1452770062
52068,2013-05-25,130.27,0,1458537071
52067,2013-05-25,130.29,0,1458778584
52066,2013-05-25,130.43,0,1460379510
52065,2013-05-25,130.88,0,1465462609
52064,2013-05-25,132.3,0,1481403096
52063,2013-05-25,132.02,0,1478341020
52062,2013-05-25,131.46,0,1472004238
52061,2013-05-25,130.84,0,1465049708
52060,2013-05-25,130.98,0,1466703860
52059,2013-05-25,131.14,0,1468546014
52058,2013-05-25,131.27,0,1469993334
52057,2013-05-26,131.34,0,1470759937
52056,2013-05-26,131.11,0,1468281998
52055,2013-05-26,131.1,0,1468219394
52054,2013-05-26,131.17,0,1468953318
52053,2013-05-26,131.46,0,1472253431
52052,2013-05-26,131.2,0,1469349206
52051,2013-05-26,131.53,0,1473039292
52050,2013-05-26,131.93,0,1477541421
52049,2013-05-26,132.43,0,1483178375
52048,2013-05-26,133.08,0,1490500330
52047,2013-05-26,133.6,0,1496299188
52046,2013-05-26,133.53,0,1495635838
52045,2013-05-26,133.12,0,1491028044
